🐼电视公告,#genre#
马来西亚|欢喜台 HD （Hua Hee Tai）,http://209.141.41.11/supresmart.php?id=Huahee
马来西亚|Astro QJ,http://209.141.41.11/supresmart.php?id=Quanjia
马来西亚|TVB Jade,http://209.141.41.11/supresmart.php?id=Tvbjade
马来西亚|TVB Asia,http://209.141.41.11/supresmart.php?id=Tvbasia
马来西亚|TVB Entertainment,http://209.141.41.11/supresmart.php?id=Tvbentertainment
马来西亚|TVB Classic,http://209.141.41.11/supresmart.php?id=Tvbclassic
马来西亚|AOD,http://209.141.41.11/supresmart.php?id=Aodhd
马来西亚|One,http://209.141.41.11/supresmart.php?id=One
马来西亚|TVB 星河台 Xing He,http://209.141.41.11/supresmart.php?id=Xinhe
马来西亚|爱奇艺 iQiyi,http://209.141.41.11/supresmart.php?id=Qiyi
马来西亚|Animal Planet (Eng),http://209.141.41.11/supresmart.php?id=AnimalPlanet
马来西亚|tvN Movie,http://209.141.41.11/supresmart.php?id=Tvnmovie
马来西亚|CNN backup,http://209.141.41.11/supresmart.php?id=cnn_twn
马来西亚|Celestial Classic,http://209.141.41.11/supresmart.php?id=Celestial2
马来西亚|CNBC,http://209.141.41.11/supresmart.php?id=cnbc_twn
马来西亚|TLC,http://209.141.41.11/supresmart.php?id=Tlc
马来西亚|CNA,http://209.141.41.11/supresmart.php?id=cna
马来西亚|BBC World News,http://209.141.41.11/supresmart.php?id=bbcnews_twn
马来西亚|Foodnetwork Hd,http://209.141.41.11/supresmart.php?id=Foodnetwork
马来西亚|HGTV,http://209.141.41.11/supresmart.php?id=HGTV
马来西亚|Goshop,http://209.141.41.11/supresmart.php?id=Goshop
马来西亚|Celestial Movies HD,http://209.141.41.11/supresmart.php?id=Celestial
马来西亚|Axn HD,http://209.141.41.11/supresmart.php?id=Axn
马来西亚|Paramount Network,http://209.141.41.11/supresmart.php?id=Paramountnetwork
马来西亚|Astrol Kplus,http://209.141.41.11/supresmart.php?id=Kplus
马来西亚|AFC 亚洲旅游台,http://209.141.41.11/supresmart.php?id=asiatravel_twn
马来西亚|Rock Actions,http://209.141.41.11/supresmart.php?id=Rockaction
马来西亚|Bloomberg News,http://209.141.41.11/supresmart.php?id=bloomberg_twn
马来西亚|Al-Jazeera,http://209.141.41.11/supresmart.php?id=aljazeera_twn
马来西亚|Rock Entertainment,http://209.141.41.11/supresmart.php?id=Rockentertain
马来西亚|RTM Sports HD,http://209.141.41.11/supresmart.php?id=Rtmsport
马来西亚|Arena,http://209.141.41.11/supresmart.php?id=Arena
马来西亚|Arena 2,http://209.141.41.11/supresmart.php?id=Arena2
马来西亚|BolaArena 1,http://209.141.41.11/supresmart.php?id=Bolaarena1
马来西亚|BolaArena 2,http://209.141.41.11/supresmart.php?id=Bolaarena2
马来西亚|Astro LOL,http://209.141.41.11/supresmart.php?id=Astro_lol
马来西亚|Astro Rusi,http://209.141.41.11/supresmart.php?id=Rusi
马来西亚|WION,http://209.141.41.11/supresmart.php?id=Wion
马来西亚|RTM Asean,http://209.141.41.11/supresmart.php?id=Rtmasean


咪咕频道,#genre#
CCTV-1综合,http://z.b.bkpcp.top/m.php?id=cctv1
http://aktv_stream1.m16tv.cfd/stream/aktv/tvbplus/AKTV.m3u8
CCTV-2财经,http://z.b.bkpcp.top/m.php?id=cctv2
CCTV-3综艺,http://z.b.bkpcp.top/m.php?id=cctv3
CCTV-4中文国际,http://z.b.bkpcp.top/m.php?id=cctv4
CCTV-4美洲,http://z.b.bkpcp.top/m.php?id=cctv4m
CCTV-4欧洲,http://z.b.bkpcp.top/m.php?id=cctv4o
CCTV-5体育,http://z.b.bkpcp.top/m.php?id=cctv5
CCTV-5+体育赛事,http://z.b.bkpcp.top/m.php?id=cctv5p
CCTV-6电影,http://z.b.bkpcp.top/m.php?id=cctv6
CCTV-7国防军事,http://z.b.bkpcp.top/m.php?id=cctv7
CCTV-8电视剧,http://z.b.bkpcp.top/m.php?id=cctv8
CCTV-9纪录,http://z.b.bkpcp.top/m.php?id=cctv9
CCTV-10科教,http://z.b.bkpcp.top/m.php?id=cctv10
CCTV-11戏曲,http://z.b.bkpcp.top/m.php?id=cctv11
CCTV-12社会与法,http://z.b.bkpcp.top/m.php?id=cctv12
CCTV-13新闻,http://z.b.bkpcp.top/m.php?id=cctv13
CCTV-14少儿,http://z.b.bkpcp.top/m.php?id=cctv14
CCTV-15音乐,http://z.b.bkpcp.top/m.php?id=cctv15
CCTV-17农业农村,http://z.b.bkpcp.top/m.php?id=cctv17
CHC家庭影院,http://z.b.bkpcp.top/m.php?id=jtyy
CHC动作电影,http://z.b.bkpcp.top/m.php?id=dzdy
CCTV发现之旅,http://z.b.bkpcp.top/m.php?id=fxzl
CCTV中学生,http://z.b.bkpcp.top/m.php?id=zxs
CGTN,http://z.b.bkpcp.top/m.php?id=cgtn
CGTN纪录,http://z.b.bkpcp.top/m.php?id=cgtnjl
CCTV西班牙语,http://z.b.bkpcp.top/m.php?id=cgtne
CCTV法语,http://z.b.bkpcp.top/m.php?id=cgtnf
CCTV阿拉伯语,http://z.b.bkpcp.top/m.php?id=cgtna
CCTV俄语,http://z.b.bkpcp.top/m.php?id=cgtnr
CETV 1 中国教育,http://z.b.bkpcp.top/m.php?id=cetv1
CETV 2 中国教育,http://z.b.bkpcp.top/m.php?id=cetv2
CETV 4 中国教育,http://z.b.bkpcp.top/m.php?id=cetv4
广东卫视,http://z.b.bkpcp.top/m.php?id=gdws
江苏卫视,http://z.b.bkpcp.top/m.php?id=jsws
东方卫视,http://z.b.bkpcp.top/m.php?id=dfws
陕西卫视,http://z.b.bkpcp.top/m.php?id=sxws
江西卫视,http://z.b.bkpcp.top/m.php?id=jxws
湖北卫视,http://z.b.bkpcp.top/m.php?id=hubws
河南卫视,http://z.b.bkpcp.top/m.php?id=hnws
大湾区卫视,http://z.b.bkpcp.top/m.php?id=dwqws
广东影视,http://z.b.bkpcp.top/m.php?id=gdys
上海新闻综合,http://z.b.bkpcp.top/m.php?id=shxw
上海东方影视,http://z.b.bkpcp.top/m.php?id=shys
SiTV 魅力足球,http://z.b.bkpcp.top/m.php?id=mlzq
SiTV 游戏风云,http://z.b.bkpcp.top/m.php?id=yxfy
SiTV 法治天地,http://z.b.bkpcp.top/m.php?id=fztd
SiTV 乐游,http://z.b.bkpcp.top/m.php?id=ly
欢笑剧场,http://z.b.bkpcp.top/m.php?id=hxjc

咪咕频道2,#genre#
CCTV-1,http://goo.bkpcp.top/mg/cctv1
CCTV-2,http://goo.bkpcp.top/mg/cctv2
CCTV-3,http://goo.bkpcp.top/mg/cctv3
CCTV-4,http://goo.bkpcp.top/mg/cctv4
CCTV-5,http://goo.bkpcp.top/mg/cctv5
CCTV-5+,http://goo.bkpcp.top/mg/cctv5p
CCTV-6,http://goo.bkpcp.top/mg/cctv6
CCTV-7,http://goo.bkpcp.top/mg/cctv7
CCTV-8,http://goo.bkpcp.top/mg/cctv8
CCTV-9,http://goo.bkpcp.top/mg/cctv9
CCTV-10,http://goo.bkpcp.top/mg/cctv10
CCTV-11,http://goo.bkpcp.top/mg/cctv11
CCTV-12,http://goo.bkpcp.top/mg/cctv12
CCTV-13,http://goo.bkpcp.top/mg/cctv13
CCTV-14,http://goo.bkpcp.top/mg/cctv14
CCTV-15,http://goo.bkpcp.top/mg/cctv15
CCTV-17,http://goo.bkpcp.top/mg/cctv17
广东卫视,http://goo.bkpcp.top/mg/gdws
浙江卫视,http://goo.bkpcp.top/mg/zjws
河南卫视,http://goo.bkpcp.top/mg/hnws
吉林卫视,http://goo.bkpcp.top/mg/jlws


央视频道,#genre#
CCTV1,http://43.142.91.123:6543/migu/608807420.m3u8?migutoken=bc19e67ab5958cbd6881b9ac49d3e38bd5b828ce7617c154303a3b84bc683fc8899d9432d225ab5f5450d25ca5770ac657ea3297fffb8c3c67304350bbc97625a0cbdef161ec3c95c4887e67
 CCTV2,http://43.142.91.123:6543/migu/631780532.m3u8?migutoken=e17d81edf1946637cbaa85363a5c93aab318aa9d57364ca71a0990501a17bc47c5300a5b2deb8cdcca2a0a495ca81da4242ed26571601e82ab87c47b320ba54ec9eea6e67d50dce9f01ba2c4
 CCTV3,http://43.142.91.123:6543/migu/624878271.m3u8?migutoken=5ea844c39037c5cfd0a22af4b4586e13ef79b57540af922d385012a92304344cff9971b183a556cb2c53c2896351650f016177d6bb540ff6fcbb4595f07bd1938a38045382dc5c957f42b098
 CCTV4,http://43.142.91.123:6543/migu/631780421.m3u8?migutoken=b217709defd5ce5042262ffde208a90579688e026d04822e279e9b54f43b357411fdfe7ddf6824c2ba2f82e0ffdf7ee78ca0116928da6c16269ce04e49ad76a237f3dc5727beae2faa929eef
 CCTV5,http://43.142.91.123:6543/migu/641886683.m3u8?migutoken=ee1769a8bedae18e75331881d86865be3c4d519d4608bf4d83bc82f21076cf6af9c6228b31054fc7edeba0cee35d06b2053122823ed96101b2a9f4dc45eb492e20d6ed39f1df5ec9bcdab639
 CCTV5+,http://43.142.91.123:6543/migu/641886773.m3u8?migutoken=eee2b96ae59301915f5f82c77738a4a0cb87694c84636b781fe300a8d29b09601490ad33a7fe1b756f2566754e1d9c136244dd2b17fd48955b3840bb6aef99b61212876448c3d38c869ca892
 CCTV6,http://43.142.91.123:6543/migu/624878396.m3u8?migutoken=73da26934438554381e91ae2340f0cb659db72bc16f62a93a9e95b1ba0984e669fe6a7c60606671cc2aac0b0a1ba15e322307eafc48b1d5ee530026380ae62bd50e0f4de900c2bc128818470
 CCTV7,http://43.142.91.123:6543/migu/673168121.m3u8?migutoken=ad3a0462219c522c29a45d707336f6ebc5df6b91c94074481d6ccfcbccaef2f3461779026870be28e78671700f89916bd4b9d59dae99186e268dd1c47f6f2ea87048e9c2ab64ca5024364a9d
 CCTV8,http://43.142.91.123:6543/migu/624878356.m3u8?migutoken=89fddadd5431f92172fea6575c7f48be980317a17dc34337be286bf6ae3990739f62c536c3722eaad0a37edf2590934ac48a1f43c4713311953fd94f4360a8ba7089c4c737b6767447bbf748
 CCTV9,http://43.142.91.123:6543/migu/673168140.m3u8?migutoken=e1b4341e2c179b9dbf5716e204d3c3e6bd2aea4dd1e2b3233d7070345a959d1dea3d5610a013c08a76bb9fa06a5e850ad0d0b4049d3b114a5fd97b38296022181e1dea3eaf99e884b541e5ec
 CCTV10,http://43.142.91.123:6543/migu/624878405.m3u8?migutoken=85edcded1ad0448a545d5e2b81f901a92586330c295cbd3f6779ae860e1e3023117a72abc3fe3a2d322dfe8d1c098ea3a3c720e1f13f9b44a84cc80e96935335be20c393f76096cbb2587c4f
 CCTV11,http://43.142.91.123:6543/migu/667987558.m3u8?migutoken=e1d8c418251521624b1276aec4bcb247dc3e94e33260e5621183cd14406518c3d28c7761e8af8c07ba451ec686a6154c4d0a280fb38775e8d6bb0bd810ee050dcd061863fbf041bbde9623a4
 CCTV12,http://43.142.91.123:6543/migu/673168185.m3u8?migutoken=417efca767a76fd4508a58aec518d7e4c06f03b5c2228cb3bdcedba640c47af30c155f4cb3ba7a12089a806a4c5ca10d70a48a2c403e8502316cdca76ce942e870b060433ec9f0cd59f1f259
 CCTV13,http://43.142.91.123:6543/migu/608807423.m3u8?migutoken=ff1d464c9ef8c78cae1e28a59279c0dec02abe79d7c01a190e35cda3264d346b7374f017b193fb2b487026f760ce1f3eb00e4a2b23f3bc4327c45f37d343a2e5e9bc47098ea888f77696d70a
 CCTV14,http://43.142.91.123:6543/migu/624878440.m3u8?migutoken=8db2bb7ef9b04e43787f6a39e4ba22f13aad0983c054c77b73d9eb796252a3c6b03b9723ed196d2098a35d22eaa7b33c54309cbc0f73c6ce2942bf39207a7f5dd1ce65f8195ff00df10be5da
 CCTV15,http://43.142.91.123:6543/migu/673168223.m3u8?migutoken=c15f096acd8011488a33439e84d9db9573dc37e06d2b8129066728c5bd0af66009da91c647a770e83b89e2fafd19a695060bbcb258dab9a3bdef1924e760a0187a8ea7c7492d6f8cda9bef05
 CCTV17农业农村,http://43.142.91.123:6543/migu/673168256.m3u8?migutoken=9d40a4f397c8dac9fac906e444d34cc85ab03d51e9112d9612a20b121d2ee914365d54d6df5c091bff64c2e410778ce63fdaa9f4aed86c2fc9c8ca58ff29c35fbf47985fb392ee3726845359
 CCTV4欧洲,http://43.142.91.123:6543/migu/608807419.m3u8?migutoken=5d616a704738b2d82050b923f5c94ea9f3f907a08dd2c5dc2f620f344ff4dea90fb45020422acda1c7847562386f251e4029ca3d4ec9f0116abc33bc5068a4aecbe4b0a29adb243daeee9ec8
 CCTV4美洲,http://43.142.91.123:6543/migu/608807416.m3u8?migutoken=19a6ff05262b9c519f3e34660ae6b93147270a8cab3fe85e5f4cf1daf66e28658b9dc44904c928fdf108aaf0ffeb727973d36c8f09e1193fcf1a935ae7eba3a916577b87f274875cc9de3dcd
 CGTN外语记录,http://43.142.91.123:6543/migu/609006487.m3u8?migutoken=46fe7bb5c51480967faa4534e4bb38749eb00e3db1d5ebb50e388fc10f9e7ffc3609015e756ab6bf05494f70111055c7c6e36bf1422ea0bb99da09575470ae29254f0b1be198eb15e6916782
 CGTN阿拉伯语,http://43.142.91.123:6543/migu/609154345.m3u8?migutoken=fd7e82babb20865c8631999174ff2898d041f13470aa358d0f777ed1b5a3e4835d24443f693df165ca6db424c63bbd1a7fd8775631407dadb581a72297b40e5743d01cf2fd1ab1d7ef813423
 CGTN西班牙语,http://43.142.91.123:6543/migu/609006450.m3u8?migutoken=bb2645f1a7d1a61551cb9bf4be31a88e13fab335f3b8c8047395221236cd8cf5c821a46da7c2e4f58d1278ed0a16da89d6ba66f42172f8329ac8e3cef5c73234588aeb45c465d82467b60d39
 CGTN法语,http://43.142.91.123:6543/migu/609006476.m3u8?migutoken=d97249e895980ab6dcbe195a7f989f630c8e3b5d28a9418467382b780be4326f014f60a00080493e612d4b615c0ce5390ce3a30e370aebd3ddd2274167c3cf73e4fb461e503859da17a0a533
 CGTN俄语,http://43.142.91.123:6543/migu/609006446.m3u8?migutoken=1ec5787d2500715768e11e9f6afe3abf90d2990c5feaf3113f804ef1778e4cbe4bcc177fffc316ab6593afbcab554a72786144a7e74229e8e091faa761c689d40977330aadd7f510d4f8c234
 老故事,http://43.142.91.123:6543/migu/884121956.m3u8?migutoken=7222fca9ccd3f7c8d846b9ea31e1d2d33f18f7a7fbc6b04675b4a88ea052c65d9237786341a4f88dc1a8ac818903294508d2994c50969fe56ccc5db5b7fe02e17b2b63d625414e8e3daa301d
 发现之旅,http://43.142.91.123:6543/migu/624878970.m3u8?migutoken=0b124bae019f4f498faff8b307649da445285a7d38f6f8110bcc868163a27d9ca8312e090ecd80813335b524f739b94c80b16298fba96f65720006a2bad1af9ea82df2b11edf608c3fc69b9d
 中学生,http://43.142.91.123:6543/migu/708869532.m3u8?migutoken=3547a8353260d50ceb8238a049c6be9d2aa4f9bc8926ba33a8bc822bf0f53032e016034a6e19fece0d5385bd0e51bc36cbeac94ac70e1507b59c5befe237d38559efbb540619d51f03f33edc
 CGTN,http://43.142.91.123:6543/migu/609017205.m3u8?migutoken=e58e8828edf6e2fce04f8898f7fc411a0dabc5970a1ffd6106c7189de5877e00240fbac9749b803bb1b0c9225e986efb9cb91d44af40f790c6ef3f753162ba79d0772c571137d5465f64ed33
 CETV1,http://43.142.91.123:6543/migu/923287154.m3u8?migutoken=ffd3a74044bf308d20d40cb4d067cdd83b3394dc10458bf6bb5af673a8cfd9de26d4e5b59879aaa9c89978d62496a7eb82f451bd5cad5bd8a08f35b30a137eb45acd71bda175916e0edf64e3
 CETV2,http://43.142.91.123:6543/migu/923287211.m3u8?migutoken=d9a8d73896d0911c7628dab5ce191027fbfb12b63d46246e494044fb96cc751f74d767b7baed3b419a346bc84b5d4eeeff58ea56315b030d20249e7c4866d39a08f75b718c571215c9ac3b45
 CETV4,http://43.142.91.123:6543/migu/923287339.m3u8?migutoken=42c075fb59127707262869ec378f5627469df59c844b811790557b20c39bf7e074b9be847e64d865e4b03d148ae12a6d78646207e6eb0290060b9eb5161f9b038165ce55c83c2318517171ad
北京卫视,webview://https://item.btime.com/5755n511tbk8flo40l4c71l0sdf
CCTV1,http://iptv.huuc.edu.cn/hls/cctv1hd.m3u8
CCTV2,http://iptv.huuc.edu.cn/hls/cctv2hd.m3u8

CCTV3,http://iptv.huuc.edu.cn/hls/cctv3hd.m3u8

CCTV4,http://iptv.huuc.edu.cn/hls/cctv4hd.m3u8

CCTV5,http://iptv.huuc.edu.cn/hls/cctv5hd.m3u8

CCTV6,http://iptv.huuc.edu.cn/hls/cctv6hd.m3u8

CCTV7,http://iptv.huuc.edu.cn/hls/cctv7hd.m3u8

CCTV8,http://iptv.huuc.edu.cn/hls/cctv8hd.m3u8

CCTV9,http://iptv.huuc.edu.cn/hls/cctv9hd.m3u8

CCTV10,http://iptv.huuc.edu.cn/hls/cctv10hd.m3u8

CCTV11,http://iptv.huuc.edu.cn/hls/cctv11hd.m3u8

CCTV12,http://iptv.huuc.edu.cn/hls/cctv12hd.m3u8

CCTV13,http://iptv.huuc.edu.cn/hls/cctv13hd.m3u8

CCTV14,http://iptv.huuc.edu.cn/hls/cctv14hd.m3u8

咪咕影视,#genre#
经典香港电影,http://43.142.91.123:6543/migu/625703337.m3u8?migutoken=2c15a5b3525d46264fb778854cb04eb218b5c075c1c74592303df200434c45c0f4d626de54420c4cab6cbf0f4995a032f6bff5b4bda5233d1cc939b3d498a5ea2ac608a7ce82f2f1e9a83b77
 军事迷必看大片,http://43.142.91.123:6543/migu/617432318.m3u8?migutoken=dbece3cb9a8c3c395555836a8bcfc8fd6fa69d22421aeb381cc05d77021b9e612fd30bd7c9ffc3ef01e2b14bf88c34fdb14cc0871c0e43ec08aed20e2fa758b1ce325fa87040e64e8a54a095
 新片放映厅,http://43.142.91.123:6543/migu/619495952.m3u8?migutoken=aa1f5e10f33a001c81bff3395a66dd0781e02371662cb2675a63f8c73416f10d2f6bae93ec28570496b8603d2efbc5d685a76d782fd7de14c372b34672621385637956beb2a3b1646a05b79a
 CHC动作电影,http://43.142.91.123:6543/migu/644368714.m3u8?migutoken=31b9bafdd3f646ca1e2b8fbf24b5b084ac28a811ec8a66d51bfe7521d546cb3dec2ca2f50369d7c1ba36756428016797a5417956a2b19a84b0914eaf0596c814f45d97439118e1430b590d31
 CHC家庭影院,http://43.142.91.123:6543/migu/644368373.m3u8?migutoken=6e9d2c46f0ba8ca401b15af3235523283b3aab6ec39a1cdbd0a148a3140c37b48fc34a9ba1379a0d71087c764223c8aaa1a9047500e0262ec998a1640712d18b154c7f6356705a35d2859a10
 高清大片,http://43.142.91.123:6543/migu/629943678.m3u8?migutoken=8810e266a1d5b04487478ecbbbf0a90f84e92fa96be1c7b003597caf8bc9f8d6a4cbfc04a2951f99cf99ee55ab27a8ded3f20861a45f0582275126f8db5be7261ce0f59a80fcd3849a87c5ca
 南方影视,http://43.142.91.123:6543/migu/614961829.m3u8?migutoken=c8beb5adbbdce8604c270626d6cebd15ea46db8ce9f807438236b296ea70078bbab94aca798d155161992378e58e8d99f21fdcffc2428b4002313b755139a350fdfa36ee746d1cafc81185bf
 红色轮播台,http://43.142.91.123:6543/migu/713600957.m3u8?migutoken=0e0e071fda271560163d411aa29ab2cf7780a7e40411381fe6c3774f745ec1c33384b6168a1369733d8bc78bd0aac0305d0357c7f68d52ada70acfb52c8435dba50cf0a4d0454d6303e3e740
 金色剧场,http://43.142.91.123:6543/migu/713591450.m3u8?migutoken=0311f7366106b3fb45e179c041a321e05ea956bd59a5f222c7c4be5d5d0192125ec886916d2ab5373f08bd4b0f829977d4dcf63367e1e4042c4586b6d6be0bd425e4c50950adb188e563da25
卫视频道,#genre#
北京卫视,http://209.141.41.11:6222/bptv/10000100000000050000000003870776.m3u8
卡酷少儿,http://209.141.41.11:6222/bptv/10000100000000050000000003904597.m3u8
湖南卫视,http://209.141.41.11:6222/bptv/10000100000000050000000003873458.m3u8
江苏卫视,http://209.141.41.11:6222/bptv/10000100000000050000000003873461.m3u8
东方卫视,http://209.141.41.11:6222/bptv/10000100000000050000000003873462.m3u8
浙江卫视,http://209.141.41.11:6222/bptv/10000100000000050000000003873464.m3u8
湖北卫视,http://209.141.41.11:6222/bptv/10000100000000050000000003873465.m3u8
天津卫视,http://209.141.41.11:6222/bptv/10000100000000050000000003873466.m3u8
山东卫视,http://209.141.41.11:6222/bptv/10000100000000050000000003873467.m3u8
辽宁卫视,http://209.141.41.11:6222/bptv/10000100000000050000000003873468.m3u8
安徽卫视,http://209.141.41.11:6222/bptv/10000100000000050000000003873469.m3u8
黑龙江卫视,http://209.141.41.11:6222/bptv/10000100000000050000000003873470.m3u8
贵州卫视,http://209.141.41.11:6222/bptv/10000100000000050000000003873471.m3u8
东南卫视,http://209.141.41.11:6222/bptv/10000100000000050000000003873473.m3u8
重庆卫视,http://209.141.41.11:6222/bptv/10000100000000050000000004796458.m3u8
江西卫视,http://209.141.41.11:6222/bptv/10000100000000050000000004796511.m3u8
广东卫视,http://209.141.41.11:6222/bptv/10000100000000050000000003873459.m3u8
河北卫视,http://209.141.41.11:6222/bptv/10000100000000050000000003873460.m3u8
深圳卫视,http://209.141.41.11:6222/bptv/10000100000000050000000003873474.m3u8
吉林卫视,http://209.141.41.11:6222/bptv/10000100000000050000000004972569.m3u8
河南卫视,http://209.141.41.11:6222/bptv/10000100000000050000000003887270.m3u8
四川卫视,http://209.141.41.11:6222/bptv/10000100000000050000000003887274.m3u8
河北卫视,http://209.141.41.11:6222/bptv/10000100000000050000000003887382.m3u8
广西卫视,http://209.141.41.11:6222/bptv/10000100000000050000000003887394.m3u8
陕西卫视,http://209.141.41.11:6222/bptv/10000100000000050000000003887404.m3u8
山西卫视,http://209.141.41.11:6222/bptv/10000100000000050000000003887413.m3u8
内蒙古卫视,http://209.141.41.11:6222/bptv/10000100000000050000000003887427.m3u8
青海卫视,http://209.141.41.11:6222/bptv/10000100000000050000000003887430.m3u8
海南卫视,http://209.141.41.11:6222/bptv/10000100000000050000000004796877.m3u8
宁夏卫视,http://209.141.41.11:6222/bptv/10000100000000050000000003887433.m3u8
西藏卫视,http://209.141.41.11:6222/bptv/10000100000000050000000003887434.m3u8
新疆卫视,http://209.141.41.11:6222/bptv/10000100000000050000000003887448.m3u8
甘肃卫视,http://209.141.41.11:6222/bptv/10000100000000050000000003887450.m3u8
三沙卫视,http://209.141.41.11:6222/bptv/10000100000000050000000003887452.m3u8
云南卫视,http://209.141.41.11:6222/bptv/10000100000000050000000003887453.m3u8
厦门卫视,http://209.141.41.11:6222/bptv/10000100000000050000000003887454.m3u8
兵团卫视,http://209.141.41.11:6222/bptv/10000100000000050000000003887456.m3u8
金鹰卡通,http://209.141.41.11:6222/bptv/10000100000000050000000004796942.m3u8
嘉佳卡通,http://209.141.41.11:6222/bptv/10000100000000050000000003887459.m3u8
